,0
0,5.9717636e-06
1,0.001174478
2,0.18384233
3,0.8857748
4,0.04336562
5,0.08461201
6,0.8912304
7,0.8651388
8,0.31265166
9,0.008338506
10,0.05953891
11,0.8039066
12,0.8448108
13,0.009514498
14,0.16473901
15,0.007829822
16,0.88746405
17,0.9154679
18,0.9162468
19,0.24759066
20,0.73489285
21,0.0033685886
22,0.012849683
23,0.90657943
24,0.10502491
25,0.07858723
26,0.9075561
27,0.0038220622
28,0.4274675
29,0.110583365
30,0.067121364
31,0.14361222
32,0.07324333
33,0.022705644
34,0.043734964
35,0.054751128
36,0.02083525
37,0.014304414
38,0.1381909
39,0.0012094663
40,0.0491395
41,0.022121916
42,0.00051008037
43,0.0002376906
44,0.03696295
45,0.016609482
46,0.12939614
47,0.00014755694
48,0.0018213163
49,0.0005738791
50,0.0045730015
51,0.008361808
52,0.033436175
53,0.0004369477
54,0.026721256
55,0.012197749
56,0.10547458
57,0.00800805
58,0.034126304
59,0.025850393
60,0.15507506
61,0.10595264
62,0.048920102
63,0.049900632
64,0.037430987
65,0.047101043
66,0.028366877
67,0.0074859206
68,0.0017721698
69,0.09315005
70,0.107604414
71,0.023103863
72,0.029044965
73,0.07519848
74,0.07776769
75,0.20708755
76,0.118704125
77,0.036171343
78,0.09520722
79,0.0032961653
80,0.0049689147
81,0.075905345
82,0.020382332
83,0.0011106479
84,0.047572862
85,0.20239773
86,0.06564823
87,0.21884145
88,0.008234275
89,0.011733273
90,0.00015650032
91,0.040067475
92,0.025993763
93,0.01922801
94,0.021580037
95,0.041991033
96,0.07150177
97,0.047369387
98,0.096842825
99,0.094873436
100,0.026186984
101,0.06250184
102,0.023614904
103,0.053297374
104,0.06992949
105,0.034464654
106,0.025337802
107,0.00808078
108,0.07403464
109,0.021490432
110,0.08185812
111,0.10575448
112,1.6501017e-05
113,0.009815196
114,0.025542045
115,0.112135164
116,0.007399312
117,0.10078409
118,0.03966055
119,0.0063829664
120,0.06678449
121,0.08311328
122,0.045982074
123,0.000992792
124,0.004184671
125,0.027908813
126,0.022621945
127,0.024924349
128,0.00039046595
129,0.04646795
130,0.07927591
131,0.0075210547
132,0.07857804
133,0.09118944
134,0.0010877481
135,0.14640641
136,0.1428298
137,0.00012984156
138,0.0042885593
139,0.11013098
140,0.027475946
141,0.006337218
142,0.01968306
143,0.08297487
144,0.027099693
145,0.093245104
146,0.007237231
147,0.004939313
148,0.08208472
149,0.003155578
150,0.0009800808
151,0.0013530854
152,0.004300145
153,0.023110617
154,0.005771383
155,0.00014466346
156,0.009883073
157,0.002304278
158,0.0008966868
159,0.0858562
160,0.060290247
161,0.01730605
162,0.0079733515
163,0.0058498294
164,0.060156375
165,0.009726475
166,0.049573097
167,0.0031383852
168,2.4916765e-06
169,0.0001138907
170,0.09072224
171,0.030414343
172,5.6022673e-06
173,0.053879414
174,0.0022961174
175,0.009979189
176,0.0029149845
177,0.006545518
178,0.14943726
179,0.0004835044
180,0.016132953
181,0.003762824
182,0.0047405963
183,0.024718149
184,0.0023560703
185,0.002685019
186,6.022019e-05
187,0.029933766
188,4.8890968e-05
189,0.08421796
190,0.006780536
191,0.0045393626
192,0.03560551
193,0.018638575
194,0.0005079304
195,0.0016146491
196,0.010457623
197,3.628508e-06
198,0.0007997377
199,0.0021179575
200,0.08486441
201,0.029237697
202,0.015037029
203,0.06658998
204,0.006141378
