,smiles,AR,predicted
0,Br.CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,0.762925418075802,2.3897195
1,Br.CCCCCCCCN1CN(C)C=C1,5.043951855811,26.47124
2,Br.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(O)C1=CC=CC=C1,42.453795930084,14.0869875
3,Br.C[C@@H]1[C@@H]2CC3=C(C=C(O)C=C3)[C@@]1(C)CCN2CCC1=CC=CC=C1,18.3054353003215,26.267214
4,Br.C[C@H]1[C@H]2CC3=C(C=C(O)C=C3)[C@]1(C)CCN2CCC1=CC=CC=C1,71.7671882971623,26.267214
5,Br.NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,37.6329671438879,32.86599
6,BrC(Br)(Br)C=O,0.410650457149963,16.071537
7,BrC(Br)Br,7.7360700083757,18.070322
8,BrC(Br)C#N,6.4947115073628,20.232006
9,BrC(Br)C(Br)(Br)Br,8.9398654427477,22.925787
10,BrC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,4.8553547685131e-06,15.431585
11,BrC1=C(Br)C(Br)=C(Br)C(OC2=CC(Br)=C(Br)C(Br)=C2Br)=C1,44.2459564824397,16.27106
12,BrC1=C(Br)C=C(S1)C(=O)NC1=CC=C(Br)C=C1,0.12536164708302,-2.3666685
13,BrC1=C(C=CC=C1)C1=CC=CC=C1,62.7856332658602,19.629799
14,BrC1=C2C(=O)OC(=O)C2=C(Br)C(Br)=C1Br,47.0735781387027,32.85647
15,BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12,0.670975786222259,-0.77614665
16,BrC1=C2C=CC=CC2=CC2=CC=CC=C12,22.7784035414604,5.4027767
17,BrC1=CC(Br)=C(Br)C=C1,83.0772982760248,26.195305
18,BrC1=CC(Br)=C(OC2=C(Br)C=C(Br)C(Br)=C2)C=C1,27.4173630969905,28.34674
19,BrC1=CC(Br)=C(OC2=CC(Br)=C(Br)C=C2Br)C=C1Br,32.3241021996617,26.582409
20,BrC1=CC(Br)=C(OC2=CC=C(Br)C=C2Br)C=C1,12.6844869001576,26.164448
21,BrC1=CC(Br)=C(OCC=C)C(Br)=C1,3.46749636848034,3.5349238
22,BrC1=CC(Br)=CC(Br)=C1,42.9591976052966,21.085615
23,BrC1=CC2=C(C=CC=C2)C2=C1C=CC=C2,25.830735574997,6.6393347
24,BrC1=CC=C(Br)C=C1,59.2988967935077,24.192095
25,BrC1=CC=C(C=C1)C1=CC=CC=C1,85.9935660929885,13.726287
26,BrC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,18.8805855614908,18.952599
27,BrC1=CC=C(OC(=O)N2CCN3CCC2CC3)C=C1,4.42274245444403,26.479372
28,BrC1=CC=C(OC2=CC=C(Br)C=C2)C=C1,12.2244444762278,17.84731
29,BrC1=CC=C(OC2=CC=CC=C2)C=C1,31.3026563140218,19.345545
30,BrC1=CC=CC(=C1)C1=CC=CC=C1,37.524089496575,21.439886
31,BrC1=NC2=C(S1)C=CC=C2,1.07102954646653,12.870107
32,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,0.287451593766335,8.811175
33,BrCC(=O)C1=CC=CC=C1,27.9370516787242,23.32817
34,BrCC(=O)OCC1=CC=CC=C1,23.6240151658481,16.78131
35,BrCC(Br)(Br)Br,3.89734051514159,24.358412
36,BrCC(Br)(CCC#N)C#N,7.33656492391883,42.37888
37,BrCC(Br)C1=CC=CC=C1,17.5268367183244,16.89643
38,BrCC(Br)C1CCC(Br)C(Br)C1,1.24929947393409,3.8609178
39,BrCC(Br)COC(=O)C=C,2.48123398517921,4.210186
40,BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,0.234110289136993,5.9433236
41,BrCC1=CC=C(Br)C=C1,68.1559226517746,17.80293
42,BrCC1=CC=CC(OC2=CC=CC=C2)=C1,3.17758111379814,14.679812
43,BrCCBr,26.8639391043603,25.730701
44,BrCCC(=O)N1CCN(CC1)C(=O)CCBr,21.9577748955021,20.884264
45,BrCCCCBr,87.2513851226116,27.764053
46,BrC\C=C\CBr,17.2880155142243,30.483046
47,C(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,0.0005227558896369,9.536022
48,C(=C/C1=CC=CC=C1)\C1=CC=CC=C1,21.4720055192206,14.209152
49,C(=CC1=CC=NC=C1)C1=CC=CC=C1,9.54577653455643,11.613965
50,C(=C\C1=CC=CC=C1)\C1=CC=CC=C1,30.7403819774025,14.209152
51,C(C1=CC=CC=C1)C1=CC=CC=C1,100.504681759081,22.702868
52,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=C1C=CC=C2,10.6299878734436,29.118835
53,C(C1CO1)N(CC1CO1)C1=CC=C(CC2=CC=C(C=C2)N(CC2CO2)CC2CO2)C=C1,1.59952591012037,12.018026
54,C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,12.8296784597756,9.316764
55,C(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1,0.243703342794539,13.003266
56,C(CC1=CC=CC=C1)C1=CC=CC=C1,30.7902127094368,27.826868
