,smiles,AR,predicted
0,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C,17.3964594670351,28.886211
1,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,0.0013008576137469,0.9118685
2,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0.255778150884002,3.0232053
3,[O-][N+](=O)C1=CC(=C(Cl)C(=C1Cl)[N+]([O-])=O)C(F)(F)F,40.0371828284694,41.528606
4,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,192.904039721063,54.077724
5,CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,9.44416495700102,23.158243
6,CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,18.4268041906462,12.073868
7,CN1CCOCC1,197.304423003711,80.42229
8,CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2,194.092165296273,61.013885
9,O=C(NC1=CC=CC=C1SSC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1,188.409937751818,50.555855
10,N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,68.0892821420292,57.98455
11,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,1.81596017817059,1.1445864
12,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O,12.9663839483922,4.947724
13,CCCCCCCCCCCSCC(O)=O,175.074787362898,41.69362
14,ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,183.982897860838,53.35069
15,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C,2.07206769713954,3.9214957
16,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,35.8768637819763,4.9588614
17,CCCC[Sn](Cl)(CCCC)CCCC,1.70517888010566,5.2361293
18,CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,193.271926165168,77.756004
19,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,199.370604834423,72.365295
20,CC1=CC2=C3N(CC2)C(=O)[C@H](NC(=O)C2=CC=NC=C2)N=C(C2=CC=CC=C2)C3=C1,199.540222280548,33.61067
21,CCCCN(CCCC)C(=O)N(CCCC)CCCC,53.9202941974063,37.07067
