,0
0,-0.9999881
1,-0.99765104
2,-0.63231534
3,0.7715496
4,-0.91326874
5,-0.830776
6,0.78246087
7,0.73027766
8,-0.37469667
9,-0.983323
10,-0.8809222
11,0.60781324
12,0.68962157
13,-0.980971
14,-0.670522
15,-0.98434037
16,0.7749281
17,0.83093584
18,0.8324935
19,-0.5048187
20,0.4697857
21,-0.9932628
22,-0.9743006
23,0.8131588
24,-0.7899502
25,-0.84282553
26,0.81511223
27,-0.9923559
28,-0.14506498
29,-0.77883327
30,-0.8657573
31,-0.7127756
32,-0.85351336
33,-0.9545887
34,-0.91253006
35,-0.89049774
36,-0.9583295
37,-0.97139114
38,-0.7236182
39,-0.99758106
40,-0.901721
41,-0.9557562
42,-0.99897987
43,-0.9995246
44,-0.9260741
45,-0.966781
46,-0.7412077
47,-0.9997049
48,-0.9963574
49,-0.99885225
50,-0.990854
51,-0.98327637
52,-0.93312764
53,-0.9991261
54,-0.94655746
55,-0.9756045
56,-0.7890508
57,-0.9839839
58,-0.9317474
59,-0.9482992
60,-0.6898499
61,-0.7880947
62,-0.9021598
63,-0.90019876
64,-0.92513806
65,-0.9057979
66,-0.9432663
67,-0.98502815
68,-0.99645567
69,-0.8136999
70,-0.7847912
71,-0.9537923
72,-0.9419101
73,-0.84960306
74,-0.8444646
75,-0.5858249
76,-0.7625918
77,-0.9276573
78,-0.8095856
79,-0.99340767
80,-0.9900622
81,-0.8481893
82,-0.9592353
83,-0.9977787
84,-0.9048543
85,-0.59520453
86,-0.86870354
87,-0.5623171
88,-0.9835315
89,-0.9765335
90,-0.999687
91,-0.9198651
92,-0.9480125
93,-0.961544
94,-0.9568399
95,-0.91601795
96,-0.8569965
97,-0.9052612
98,-0.80631435
99,-0.81025314
100,-0.94762605
101,-0.8749963
102,-0.9527702
103,-0.89340526
104,-0.86014104
105,-0.9310707
106,-0.94932437
107,-0.98383844
108,-0.85193074
109,-0.95701915
110,-0.83628374
111,-0.7884911
112,-0.999967
113,-0.9803696
114,-0.9489159
115,-0.77572966
116,-0.98520136
117,-0.7984318
118,-0.9206789
119,-0.98723406
120,-0.866431
121,-0.83377343
122,-0.9080359
123,-0.9980144
124,-0.9916307
125,-0.9441824
126,-0.95475614
127,-0.9501513
128,-0.99921906
129,-0.9070641
130,-0.8414482
131,-0.9849579
132,-0.8428439
133,-0.8176211
134,-0.9978245
135,-0.7071872
136,-0.7143404
137,-0.9997403
138,-0.9914229
139,-0.779738
140,-0.9450481
141,-0.98732555
142,-0.9606339
143,-0.83405024
144,-0.9458006
145,-0.8135098
146,-0.98552555
147,-0.99012136
148,-0.83583057
149,-0.9936888
150,-0.99803984
151,-0.99729383
152,-0.9913997
153,-0.95377874
154,-0.98845726
155,-0.9997107
156,-0.98023385
157,-0.9953914
158,-0.9982066
159,-0.8282876
160,-0.8794195
161,-0.9653879
162,-0.9840533
163,-0.9883003
164,-0.87968725
165,-0.9805471
166,-0.9008538
167,-0.9937232
168,-0.999995
169,-0.9997722
170,-0.81855553
171,-0.9391713
172,-0.9999888
173,-0.8922412
174,-0.99540776
175,-0.9800416
176,-0.99417
177,-0.986909
178,-0.70112544
179,-0.999033
180,-0.9677341
181,-0.9924744
182,-0.9905188
183,-0.9505637
184,-0.99528784
185,-0.99463
186,-0.99987954
187,-0.94013244
188,-0.9999022
189,-0.83156407
190,-0.98643893
191,-0.99092126
192,-0.92878896
193,-0.96272284
194,-0.99898416
195,-0.9967707
196,-0.97908473
197,-0.9999927
198,-0.9984005
199,-0.9957641
200,-0.8302712
201,-0.9415246
202,-0.96992594
203,-0.86682004
204,-0.9877173
205,-0.99430865
206,-0.96869797
207,-0.99322534
208,-0.9885396
209,-0.8716728
210,-0.997473
211,-0.9947442
212,-0.984401
213,-0.7973994
214,-0.99534696
215,-0.96889156
216,-0.98449624
217,-0.9890962
218,-0.76711684
219,-0.9960257
220,-0.99006927
221,-0.831864
222,-0.99571824
223,-0.96925193
224,-0.9876837
225,-0.9122174
226,-0.79583275
227,-0.9984574
228,-0.9995176
229,1.0
230,-0.99691117
231,-0.8639912
232,-0.99811155
233,-0.78336936
234,-0.97190714
235,-0.43252382
236,-0.09736439
237,-0.5918454
238,-0.99933296
239,-0.999592
240,-0.9890205
241,-0.99747616
242,-0.5484249
243,-0.9999461
244,-0.43915993
245,-0.9870689
246,-0.9979764
247,-0.4712584
248,-0.99224365
249,-0.5685523
250,-0.7162733
251,-0.98606914
252,-0.9969751
253,-0.99558496
254,-0.9987596
255,-0.7845837
256,-0.9940159
257,-0.15696958
258,-0.8543437
259,-0.8322557
260,-0.96949875
261,-0.99912953
262,-0.9998343
263,-0.99854785
264,-0.9985685
265,-0.99425614
266,-0.988211
267,-0.9955022
268,-0.9980833
269,-0.9407131
270,-0.99867165
271,-0.13145395
272,-0.99937993
273,-0.9997798
274,-0.95132685
275,-0.9398811
276,-0.9569421
277,-0.51326364
278,-0.9915792
279,-0.8377339
280,-0.998006
281,-0.99032927
282,-0.99935234
283,-0.9917804
284,-0.84312415
285,-0.99997216
286,-0.5798469
287,-0.6330353
288,-0.9434981
289,-0.6616173
290,-0.9980064
291,-0.99997824
292,-0.9992549
293,-0.9962152
294,-0.6988333
295,-0.99849087
296,-0.54404527
297,-0.77979773
298,-0.74247235
299,-0.858373
300,-0.925279
301,-0.4480501
302,-0.47223532
303,-0.76342946
304,-0.3964871
305,-0.9999357
306,-0.17838693
307,-0.56397
308,-0.73520553
309,-0.8818362
310,-0.48866144
311,-0.41135302
312,-0.696352
313,-0.3949706
314,-0.44138634
315,-0.48547503
316,-0.8505835
317,-0.861124
318,-0.4425792
319,-0.9960869
320,-0.20610216
321,-0.99981946
322,-0.39044157
323,-0.7169348
324,-0.6941522
325,-0.3112339
326,-0.32924053
327,-0.698168
328,-0.41722268
329,-0.91460174
330,-0.18360361
331,-0.47080317
332,-0.17887168
333,-0.3628236
334,-0.8275172
335,-0.7754939
336,-0.5132618
337,-0.38459632
338,-0.210823
339,-0.98860073
340,-0.90125
341,-0.577858
342,-0.34622413
343,-0.56672066
344,-0.2766705
345,-0.86814487
346,-0.13467719
347,-0.9999981
348,-0.8592859
349,-0.701849
350,-0.70010585
351,-0.6320869
352,-0.3288295
353,-0.46173313
354,-0.26658493
355,-0.19026801
356,-0.7530578
357,-0.47775957
358,-0.7503302
359,-0.18586874
360,-0.31418067
361,-0.9999782
362,-0.9861641
363,-0.99934536
364,-0.9913155
365,-0.6461786
366,-0.9884595
367,-0.32093468
368,-0.7815439
369,-0.4589003
370,-0.41446376
371,-0.99999976
372,-0.9999955
373,-0.8761703
374,-0.97113514
375,-0.7659615
376,-0.45649174
377,-0.8859393
378,-0.88984376
379,-0.99999917
380,-0.8189089
381,-0.7660248
382,-0.8387831
383,-0.8608646
384,-0.85403764
385,-0.99833316
386,-0.8048341
387,-0.34007025
388,-0.8209214
389,-0.29393756
390,-0.9041998
391,-0.3824196
392,-0.5041474
393,-0.35262802
394,-0.75264865
395,-0.7780938
396,-0.29104254
397,-0.37101915
398,-0.290048
399,-0.4933431
400,-0.74589
401,-0.39188
402,-0.5869338
403,-0.7537694
404,-1.0
405,-0.47222808
406,-0.9904487
407,-0.88887906
408,-0.40305382
409,-0.4778899
410,-0.50748837
411,-0.7380902
412,-0.9999992
413,-0.8166718
414,-0.42496726
415,-0.7850392
416,-0.9463874
417,-0.81738454
418,-0.9983103
419,-0.8235817
420,-0.2788986
421,-0.33736458
422,-0.8556235
423,-0.44727373
424,-0.4624061
425,-0.9605816
426,-0.27429453
427,-0.71617335
428,-0.36590734
429,-0.9476628
430,-0.71081483
431,-0.99999917
432,-0.9999977
433,-0.9833165
434,-0.64767873
435,-0.9532755
436,-0.6614982
437,-0.8050635
438,-0.7633952
439,-0.67777663
440,-0.8223937
441,-0.34495407
442,-0.99931663
443,-0.9978217
444,-0.7382791
445,-0.28937638
446,-0.99999917
447,-0.7402098
448,-0.4092418
449,-0.7688682
450,-0.7554248
451,-0.6506785
452,-0.41806346
453,-0.6882879
454,-0.6373418
455,-0.9711546
456,-0.39698264
457,-0.9956092
458,-0.7219368
459,-0.8216513
460,-0.81865084
461,-0.37292066
462,-0.3070271
463,-0.52241814
464,-0.687686
465,-0.463053
466,-0.30521873
467,-0.9999738
468,-0.3249779
469,-0.32911968
470,-0.28146586
471,-0.67073894
472,-0.30415618
473,-0.87105733
474,-0.9863713
475,-0.82194585
476,-0.45351517
477,-0.50101405
478,-0.35225853
479,-0.8942349
480,-0.821271
481,-0.6341734
482,-0.9974564
483,-0.67427075
484,-0.8771753
485,-0.85886365
486,-0.99999255
487,-0.9463308
488,-0.9656037
489,-0.80301595
490,-0.9812881
491,-0.7060772
492,-0.9999927
493,-0.73886144
494,-0.96522576
495,-0.7353067
496,-0.99178666
497,-0.53829557
498,-0.4273994
499,-0.45665747
500,-0.69638276
501,-0.9997897
502,-0.63635975
503,-0.77339053
504,-0.59134454
505,-0.4215469
506,-0.31565276
507,-0.4197704
508,-0.2835781
509,-0.999998
510,-0.552651
511,-0.35963684
512,-0.9999989
513,-0.3151016
514,-0.99572784
515,-0.8452835
516,-0.39501092
517,-0.8787222
518,-0.68875456
519,-0.8734354
520,-0.41481543
521,-0.6063371
522,-0.27578703
523,-0.9974999
524,-0.9999996
525,-0.9956067
526,-0.99999946
527,-0.98260087
528,-0.9992948
529,-0.99049026
530,-0.75277406
531,-0.91779864
532,-0.57168764
533,-0.9114309
534,-0.99977267
535,-0.68151397
536,-0.43746918
537,-0.99998945
538,-0.29684967
539,-0.49973115
540,-0.86975026
541,-0.41899115
542,-0.39587462
543,-0.39926252
544,-0.9998445
545,-0.6641513
546,-0.9113711
547,-0.7538593
548,-0.8451666
549,-0.8244559
550,-0.6855935
551,-0.8142623
552,-0.9560259
553,-0.7631692
554,-0.65788066
555,-0.6808694
556,-0.6712622
557,-0.9434212
558,-0.9993047
559,-0.26840556
560,-0.7865174
561,-0.9459097
562,-0.98503613
563,-0.6957082
564,-0.99241227
565,-0.6394941
566,-0.98878133
567,-0.99214065
568,-0.9993296
569,-0.70794237
570,-0.8709383
571,-0.960316
572,-0.7457391
573,-0.7899446
574,-0.7943767
575,-0.9929428
576,-0.9999954
577,-0.5336609
578,-0.97250307
579,-0.27256802
580,-0.9729765
581,-0.38775435
582,-0.996805
583,-0.6525824
584,-0.76872945
585,-0.6629363
586,-0.99608934
587,-0.8529396
588,-0.65355587
589,-0.91918176
590,-0.6990637
591,-0.67813057
592,-0.69068736
593,-0.9743918
594,-0.37302363
595,-0.48072612
596,-0.9939585
597,-0.645044
598,-0.6462519
599,-0.99686277
600,-0.52813566
601,-0.9050245
602,-0.72089076
603,-0.80600876
604,-0.6990646
605,-0.895222
606,-0.63707405
607,-0.33647355
608,-0.28172335
609,-0.87314177
610,-0.6931197
611,-0.87225914
612,-0.93360513
613,-0.6794514
614,-0.32438797
615,-0.44907257
616,-0.638999
617,-0.7965335
618,-0.9958209
619,-0.9995449
620,-0.5972234
621,-0.7530741
622,-0.65847147
623,-0.745462
624,-0.97973377
625,-0.90900874
626,-0.5058853
627,-0.99999833
628,-0.8795772
629,-0.9999984
630,-0.49180004
631,-0.7237583
632,-0.35446563
633,-0.41215825
634,-0.66871476
635,-0.99999905
636,-0.94289094
637,-0.33162507
638,-0.9999991
639,-0.73026067
640,-0.7388827
641,-0.6486071
642,-0.92447686
643,-0.87247247
644,-0.9970114
645,-0.9580269
646,-0.69713974
647,-0.3171044
648,-0.99999964
649,-0.9853138
650,-0.268212
651,-0.6606828
652,-0.33953315
653,-0.67229956
654,-0.94334906
655,-0.7236072
656,-0.73308295
657,-0.98643357
658,-0.9992735
659,-0.6972574
660,-0.35009435
661,-0.8657635
