,smiles,AR,predicted
0,Br.CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,0.762925418075802,4.376868
1,Br.CCCCCCCCN1CN(C)C=C1,5.043951855811,7.878157
2,Br.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(O)C1=CC=CC=C1,42.453795930084,5.1324615
3,Br.C[C@@H]1[C@@H]2CC3=C(C=C(O)C=C3)[C@@]1(C)CCN2CCC1=CC=CC=C1,18.3054353003215,5.1567416
4,Br.C[C@H]1[C@H]2CC3=C(C=C(O)C=C3)[C@]1(C)CCN2CCC1=CC=CC=C1,71.7671882971623,5.1567416
5,Br.NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,37.6329671438879,3.1680558
6,BrC(Br)(Br)C=O,0.410650457149963,5.5318646
7,BrC(Br)Br,7.7360700083757,5.4223704
8,BrC(Br)C#N,6.4947115073628,9.970391
9,BrC(Br)C(Br)(Br)Br,8.9398654427477,1.97758
10,BrC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,4.8553547685131e-06,10.626255
11,BrC1=C(Br)C(Br)=C(Br)C(OC2=CC(Br)=C(Br)C(Br)=C2Br)=C1,44.2459564824397,1.504386
12,BrC1=C(Br)C=C(S1)C(=O)NC1=CC=C(Br)C=C1,0.12536164708302,0.8682742
13,BrC1=C(C=CC=C1)C1=CC=CC=C1,62.7856332658602,17.72098
14,BrC1=C2C(=O)OC(=O)C2=C(Br)C(Br)=C1Br,47.0735781387027,16.851774
15,BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12,0.670975786222259,6.742074
16,BrC1=C2C=CC=CC2=CC2=CC=CC=C12,22.7784035414604,10.597354
17,BrC1=CC(Br)=C(Br)C=C1,83.0772982760248,21.743893
18,BrC1=CC(Br)=C(OC2=C(Br)C=C(Br)C(Br)=C2)C=C1,27.4173630969905,19.519634
19,BrC1=CC(Br)=C(OC2=CC(Br)=C(Br)C=C2Br)C=C1Br,32.3241021996617,10.568564
20,BrC1=CC(Br)=C(OC2=CC=C(Br)C=C2Br)C=C1,12.6844869001576,11.5145235
21,BrC1=CC(Br)=C(OCC=C)C(Br)=C1,3.46749636848034,12.683421
22,BrC1=CC(Br)=CC(Br)=C1,42.9591976052966,25.34571
23,BrC1=CC2=C(C=CC=C2)C2=C1C=CC=C2,25.830735574997,1.6588998
24,BrC1=CC=C(Br)C=C1,59.2988967935077,15.17342
25,BrC1=CC=C(C=C1)C1=CC=CC=C1,85.9935660929885,12.700248
26,BrC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,18.8805855614908,6.8886495
27,BrC1=CC=C(OC(=O)N2CCN3CCC2CC3)C=C1,4.42274245444403,7.163502
28,BrC1=CC=C(OC2=CC=C(Br)C=C2)C=C1,12.2244444762278,1.5629529
29,BrC1=CC=C(OC2=CC=CC=C2)C=C1,31.3026563140218,2.7943678
30,BrC1=CC=CC(=C1)C1=CC=CC=C1,37.524089496575,5.5495853
31,BrC1=NC2=C(S1)C=CC=C2,1.07102954646653,0.98145765
32,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,0.287451593766335,34.08646
33,BrCC(=O)C1=CC=CC=C1,27.9370516787242,7.7651224
34,BrCC(=O)OCC1=CC=CC=C1,23.6240151658481,10.947284
35,BrCC(Br)(Br)Br,3.89734051514159,8.281491
36,BrCC(Br)(CCC#N)C#N,7.33656492391883,24.37111
37,BrCC(Br)C1=CC=CC=C1,17.5268367183244,23.536827
38,BrCC(Br)C1CCC(Br)C(Br)C1,1.24929947393409,1.3812705
39,BrCC(Br)COC(=O)C=C,2.48123398517921,1.6104512
40,BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,0.234110289136993,1.2649194
41,BrCC1=CC=C(Br)C=C1,68.1559226517746,20.820387
42,BrCC1=CC=CC(OC2=CC=CC=C2)=C1,3.17758111379814,4.2994246
43,BrCCBr,26.8639391043603,21.501331
44,BrCCC(=O)N1CCN(CC1)C(=O)CCBr,21.9577748955021,15.368463
45,BrCCCCBr,87.2513851226116,18.421211
46,BrC\C=C\CBr,17.2880155142243,10.950042
47,C(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,0.0005227558896369,4.895958
48,C(=C/C1=CC=CC=C1)\C1=CC=CC=C1,21.4720055192206,6.346696
49,C(=CC1=CC=NC=C1)C1=CC=CC=C1,9.54577653455643,2.8800662
50,C(=C\C1=CC=CC=C1)\C1=CC=CC=C1,30.7403819774025,6.346696
51,C(C1=CC=CC=C1)C1=CC=CC=C1,100.504681759081,22.919983
52,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=C1C=CC=C2,10.6299878734436,8.650726
53,C(C1CO1)N(CC1CO1)C1=CC=C(CC2=CC=C(C=C2)N(CC2CO2)CC2CO2)C=C1,1.59952591012037,7.6599517
54,C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,12.8296784597756,4.714648
55,C(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1,0.243703342794539,1.5100322
56,C(CC1=CC=CC=C1)C1=CC=CC=C1,30.7902127094368,17.286432
57,C(CC1=CC=CC=C1)CC1=CC=CC=N1,9.69860279331977,16.10354
58,C(CC1=CC=CC=C1)CC1=CC=NC=C1,12.279779610791,11.100996
59,C(CC1=CC=CC=C1)NC1=NC(=CS1)C1=CC=CC=C1,1.05302396295296,5.8605328
60,C(CC1=CC=NC=C1)CC1=CC=NC=C1,32.6788370463539,13.645593
61,C(CCOCC1CO1)COCC1CO1,43.7616966791951,30.169052
62,C(CN1C2=CC=CC=C2SC2=CC=CC=C12)N1CCCC1,38.8072567433014,4.15078
63,C(CN1CCOCC1)CC1=CC=C(COC2=CC=CC=C2)C=C1,10.0941886396542,6.6044054
64,C(COC1=CC=CC=C1)OC1=CC=CC=C1,28.4787925003262,12.308913
65,C(COCC1CO1)OCC1CO1,65.5432142846851,20.654898
66,C(CSC1=CC=CC=C1)SC1=CC=CC=C1,6.76441656014485,4.241342
67,C(N(CC1=CC=CC=C1)CC1=CC=CC=C1)C1=CC=CC=C1,1.84398028717749,10.813454
68,C(NC1=C2N=CN=C2N=CN1)C1=CC=CC=C1,41.5631967689259,17.62438
69,C(NC1=C2N=CN=C2N=CN1)C1=CC=CO1,37.0894477313788,8.601606
70,C(NC1=NC=NC2=C1N=CN2C1CCCCO1)C1=CC=CC=C1,1.13881742392474,2.2521346
71,C(NCC1=CC=CC=C1)C1=CC=CC=C1,50.4460037331939,18.071075
72,C(OC1=C(C=CC=C1)C1CC1)C1=NCCN1,8.13635979177705,4.8574967
73,C(OC1=CC(OCC2CO2)=CC=C1)C1CO1,16.3289083664414,14.420025
74,C(OC1=CC=C(C=C1)C(C(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1CO1,6.53821374304764,4.4458323
75,C(OC1=CC=C(C=C1)C(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1CO1,7.98697670638718,13.365335
76,C(OC1=CC=C(C=C1)N(CC1CO1)CC1CO1)C1CO1,10.0351025105199,24.864952
77,C(OC1=CC=C(CC2=CC=C(OCC3CO3)C=C2)C=C1)C1CO1,9.24581901100266,6.559553
78,C(OC1=CC=CC=C1)C1CO1,88.402697964822,19.770096
79,C(OCC1CCC(COCC2CO2)CC1)C1CO1,62.854760650906,30.833357
80,C(SCC1=CC=CC=C1)C1=CC=CC=C1,29.8079497538382,13.831411
