,0
0,0.079880886
1,5.9717636e-06
2,0.001174478
3,0.8857748
4,0.08461201
5,0.9059804
6,0.8912304
7,0.008338506
8,0.05953891
9,0.8039066
10,0.8448108
11,0.16473901
12,0.007829822
13,0.88746405
14,0.9154679
15,0.9162468
16,0.24759066
17,0.91307604
18,0.73489285
19,0.012849683
20,0.90657943
21,0.9075561
22,0.0038220622
23,0.91118276
24,0.4274675
25,0.110583365
26,0.067121364
27,0.14361222
28,0.07324333
29,0.022705644
30,0.043734964
31,0.054751128
32,0.0077401465
33,0.1381909
34,0.0012094663
35,0.0491395
36,0.022121916
37,0.04075397
38,0.0002376906
39,0.03696295
40,0.016609482
41,0.12939614
42,0.00014755694
43,0.0045730015
44,0.008361808
45,0.033436175
46,0.037482124
47,0.015816579
48,0.012197749
49,0.10547458
50,0.008497125
51,0.110685684
52,0.025850393
53,0.15507506
54,0.10595264
55,0.048920102
56,0.049900632
57,0.047101043
58,0.028366877
59,0.032014508
60,0.09315005
61,0.029044965
62,0.07519848
63,0.07776769
64,3.3054428e-05
65,0.07373663
66,0.023363087
67,0.20708755
68,0.118704125
69,0.0010259155
70,0.09520722
71,0.0049689147
72,0.075905345
73,0.0011106479
74,0.047572862
75,0.012652376
76,0.06564823
77,0.21884145
78,0.059110716
79,0.008234275
80,0.040067475
81,0.025993763
82,0.09649323
83,0.041991033
84,0.07150177
85,0.047369387
86,0.096842825
87,0.04215873
88,0.026186984
89,0.06250184
90,0.11468951
91,0.023614904
92,0.013927218
93,0.053297374
94,0.025337802
95,0.00808078
96,0.021490432
97,0.10575448
98,1.6501017e-05
99,0.009815196
100,0.13677412
101,0.10078409
102,0.03966055
103,0.0012203611
104,0.0063829664
105,0.06678449
106,0.08311328
107,0.045982074
108,0.000992792
109,0.022621945
110,0.024924349
111,0.00039046595
112,0.04646795
113,0.07927591
114,0.0075210547
115,1.1075319e-05
116,0.07857804
117,0.09118944
118,0.0010877481
119,0.14640641
120,0.1428298
121,0.00012984156
122,0.0031906373
123,0.0039673913
124,0.027475946
125,0.001454758
126,0.01968306
127,0.08297487
128,0.093245104
129,0.007237231
130,0.004939313
131,0.033610523
132,0.017608346
