,smiles,AR,predicted
0,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C,17.3964594670351,37.949196
1,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,0.0013008576137469,3.3866825
2,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0.255778150884002,10.845558
3,[O-][N+](=O)C1=CC(=C(Cl)C(=C1Cl)[N+]([O-])=O)C(F)(F)F,40.0371828284694,37.472187
4,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,192.904039721063,85.94321
5,CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,9.44416495700102,28.731674
6,CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,18.4268041906462,12.650494
7,CN1CCOCC1,197.304423003711,178.23553
8,CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2,194.092165296273,181.04941
9,O=C(NC1=CC=CC=C1SSC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1,188.409937751818,81.51422
10,N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,68.0892821420292,65.90376
11,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,1.81596017817059,12.908157
12,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O,12.9663839483922,6.929121
13,CCCCCCCCCCCSCC(O)=O,175.074787362898,133.8165
14,ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,183.982897860838,66.38562
