,0
0,0.00488072
1,0.11710678
2,0.45912182
3,0.24075231
4,0.002627084
5,0.04949056
6,0.04154912
7,0.057191692
8,0.0008019837
9,0.30114746
10,0.0042924834
11,0.14572205
12,0.53147686
13,0.17539923
14,0.2067895
15,0.2748262
16,0.16524898
17,0.37935743
18,0.55013335
19,0.120786235
20,0.20025492
21,0.24005577
22,0.0068517784
23,0.0018389344
24,0.17872387
25,0.15113175
26,0.11212579
27,0.01587339
28,0.17185876
29,0.14047217
30,0.5581801
31,3.3421757e-06
32,0.13736452
33,0.19665784
34,0.6429664
35,0.06800404
36,0.082076296
37,0.0015590603
38,0.19697662
39,0.078558385
40,0.00673659
41,0.2799601
42,0.24826469
43,0.064576335
44,0.18218958
45,0.4193047
46,0.043274526
47,0.0117966365
48,0.26589546
49,0.2372752
50,0.007285443
51,0.32272214
52,0.10446219
53,0.051095705
54,0.06419834
55,0.059148993
56,0.56554544
57,0.40210563
58,0.19069271
59,0.28026968
60,0.015835742
61,0.011943071
62,1.0511791e-05
63,0.017269298
64,0.001544783
65,0.14659452
66,0.15064828
67,0.011609095
68,0.014773684
69,0.032262497
70,0.11543593
71,3.80949e-05
72,0.00020910778
73,0.0155207785
74,4.8476515e-05
75,0.020190816
76,0.011560245
77,0.024280068
78,0.0031366667
79,0.4926091
80,0.014657134
81,0.008205292
82,0.008584222
83,0.20704943
84,0.0006017178
85,0.0007378551
86,0.017037077
87,0.12651785
88,0.39502496
89,0.18611765
90,0.5082417
91,0.011776144
92,0.20290753
93,0.65399486
94,4.4771855e-07
95,0.50335145
96,0.2399072
97,0.17970385
98,0.35766482
99,0.14148514
100,0.008714428
101,3.9432473e-07
102,0.0040436815
103,0.2372113
104,0.27357075
105,0.12106506
106,1.6538347e-06
107,0.27449784
108,0.33212864
109,0.4382796
110,0.016213164
111,0.11549832
112,0.17068703
113,0.53095794
114,0.08512773
115,0.00037078853
116,0.21804544
117,0.49236995
118,0.26118407
119,0.2662086
120,0.3138111
121,0.31363308
122,0.0011629789
123,0.01176443
124,0.02754692
125,0.012429307
126,0.0074624973
127,0.0065155555
128,0.011120524
129,0.015658675
130,0.020540362
131,0.629767
132,0.21955445
133,0.38266373
134,0.15010105
135,0.22043635
136,0.24583079
137,0.44420305
138,0.14586887
139,0.05804836
140,0.00571921
141,0.083204314
142,0.06166049
143,0.06371034
144,0.0004712011
145,5.815089e-07
146,0.040767573
147,0.8446233
148,0.010190634
149,0.28119844
150,0.30331352
151,0.054430813
152,0.041491188
153,0.5273915
154,0.4138098
155,0.5435417
156,0.20253877
157,0.3443803
158,0.14415106
159,0.021683553
160,0.24349503
161,0.00010108245
162,0.0030912478
163,0.15443923
164,0.07224405
165,0.3629631
166,0.44728416
167,0.15404965
168,0.37950388
169,0.12094657
170,0.13663869
171,0.2545346
172,0.018603297
173,0.13228837
174,0.003965774
175,0.2259638
176,0.0031078472
177,0.08851068
178,0.55314076
179,0.0021133118
180,0.119099885
181,0.1355968
182,0.06319132
183,0.000646518
184,0.4869991
185,0.10211098
186,0.38166967
187,0.015278728
188,0.34228554
189,0.47289324
190,0.11334317
191,0.49533707
192,0.008812568
193,0.0015183351
194,0.12870848
195,0.042440336
196,0.0016816659
197,0.37362996
198,0.108426765
199,0.09842827
200,0.030141791
201,0.99373496
202,0.011123351
203,0.12619033
204,0.5586569
205,0.88903326
