,smiles,AR,predicted
0,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C,17.3964594670351,36.50652
1,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,0.0013008576137469,-1.6692657
2,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0.255778150884002,2.1144006
3,[O-][N+](=O)C1=CC(=C(Cl)C(=C1Cl)[N+]([O-])=O)C(F)(F)F,40.0371828284694,36.542267
4,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,192.904039721063,36.554924
5,CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,9.44416495700102,36.552742
6,CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,18.4268041906462,36.54633
7,CN1CCOCC1,197.304423003711,36.57102
8,CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2,194.092165296273,32.913525
9,O=C(NC1=CC=CC=C1SSC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1,188.409937751818,36.537113
10,N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,68.0892821420292,36.558144
11,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,1.81596017817059,-1.6725888
12,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O,12.9663839483922,17.93921
13,CCCCCCCCCCCSCC(O)=O,175.074787362898,36.516903
14,ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,183.982897860838,36.52969
15,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C,2.07206769713954,-1.218485
16,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,35.8768637819763,-0.31132877
17,CCCC[Sn](Cl)(CCCC)CCCC,1.70517888010566,36.518967
18,CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,193.271926165168,36.561466
19,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,199.370604834423,36.537907
20,CC1=CC2=C3N(CC2)C(=O)[C@H](NC(=O)C2=CC=NC=C2)N=C(C2=CC=CC=C2)C3=C1,199.540222280548,35.715603
21,CCCCN(CCCC)C(=O)N(CCCC)CCCC,53.9202941974063,36.53884
22,CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,198.849702000691,36.54272
23,OCCS(O)(=O)=O.OCCS(O)(=O)=O.NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,160.044965799333,36.472015
24,C[C@]12CC[C@H]3[C@@H](CCC4=CC5=C(C[C@]34C)C=NO5)[C@@H]1CC[C@@]2(O)C#C,0.733611551520778,-1.0134548
25,CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,2.79840424627621,36.479595
26,CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,197.434869489953,32.062172
27,NC(=O)CN(CC(F)(F)F)C1=CC(=C(C=C1)C#N)C(F)(F)F,22.8723257067382,36.520706
28,C[C@]12CC[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,17.1147276424591,1.4220229
29,[Na+].COC1=CC2=C(SC(C(=O)NC3=NN=N[N-]3)=C2OC(C)C)C=C1,197.647574274605,36.493874
30,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C,0.832369063344745,2.2241395
31,ClC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,198.437388761991,36.51027
32,NC1=C(N)C=C(Cl)C=C1,93.093875787957,36.525677
33,[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,24.0828467561878,28.462275
34,COC(=O)C1=C(O)C(C)=C(O)C=C1C,14.6176911013685,36.517822
35,OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,31.2758691311786,36.559467
36,CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1,15.9509318811686,36.281498
37,[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,4.94483561653094,36.49363
38,[Cl-].[Cl-].CCCC[Sn++]CCCC,9.52460124132658,36.47804
39,CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C,11.9237013369761,36.531338
40,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,4.5375014135133,36.531506
